File,Line,Score,times_Score,Prediction,Label,Source
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,939,-16.312328,-16312328.338623047,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,940,-16.827402,-16827402.114868164,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,929,-16.463043,-16463043.212890625,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,944,-15.587624,-15587623.596191406,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,945,-9.581121,-9581121.444702148,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-13.699118,-13699117.660522461,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-17.961514,-17961513.51928711,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-18.568392,-18568391.799926758,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-17.075272,-17075271.606445312,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-18.077019,-18077018.73779297,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-15.080986,-15080986.022949219,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-16.892355,-16892354.96520996,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-20.380457,-20380456.924438477,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-18.116856,-18116855.62133789,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-11.785759,-11785758.972167969,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-14.373019,-14373019.218444824,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-10.815293,-10815293.312072754,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-6.915088,-6915088.176727295,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-8.129131,-8129131.317138672,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,879,-9.062506,-9062505.722045898,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-9.017469,-9017469.40612793,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-8.124611,-8124610.900878906,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-9.365145,-9365144.729614258,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-8.685131,-8685131.072998047,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-11.571701,-11571701.049804688,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-13.612652,-13612651.824951172,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-13.30195,-13301950.454711914,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-16.13042,-16130420.684814453,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,324,-6.7895308,-6789530.7540893555,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-6.113239,-6113238.81149292,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-9.54774,-9547739.98260498,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-9.3863125,-9386312.484741211,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-9.426264,-9426263.809204102,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,888,-8.456494,-8456494.331359863,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,889,-5.9968486,-5996848.583221436,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-3.9201384,-3920138.359069824,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-6.2115126,-6211512.565612793,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-8.671005,-8671005.249023438,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-6.2103295,-6210329.532623291,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-8.572882,-8572881.698608398,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,280,-10.514702,-10514701.843261719,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-14.291505,-14291504.859924316,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-16.103018,-16103017.807006836,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,282,-14.291501,-14291501.04522705,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,283,-6.2215366,-6221536.636352539,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,915,-8.721635,-8721634.864807129,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,915,-6.866777,-6866776.943206787,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,917,-5.386385,-5386384.963989258,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,917,-5.086459,-5086459.159851074,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-7.631681,-7631680.965423584,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-6.513447,-6513446.807861328,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-8.234072,-8234071.731567383,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-8.462605,-8462605.476379395,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-11.291087,-11291087.15057373,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-7.8828797,-7882879.734039307,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-11.735943,-11735942.840576172,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-12.905974,-12905974.388122559,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-13.235425,-13235424.995422363,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-12.851317,-12851317.405700684,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-8.53253,-8532529.830932617,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-9.247687,-9247687.339782715,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-8.603298,-8603298.18725586,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-12.4930935,-12493093.490600586,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-13.418289,-13418289.184570312,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,879,-11.801879,-11801878.929138184,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-12.4314575,-12431457.51953125,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-10.440146,-10440146.446228027,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-10.849808,-10849807.739257812,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-10.583769,-10583768.844604492,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-11.790789,-11790788.650512695,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-13.437827,-13437827.110290527,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-13.220143,-13220143.31817627,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-14.041997,-14041996.955871582,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,324,-6.421497,-6421496.868133545,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-3.2829592,-3282959.222793579,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-12.863353,-12863352.77557373,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-11.361527,-11361527.442932129,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-11.4457,-11445699.691772461,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,888,-11.338467,-11338466.64428711,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,889,-3.1465456,-3146545.648574829,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-2.4894192,-2489419.2218780518,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-4.160208,-4160208.225250244,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-4.120243,-4120243.0725097656,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-4.1610603,-4161060.333251953,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-4.1066904,-4106690.4067993164,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,280,-7.321498,-7321497.917175293,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-9.467427,-9467427.253723145,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-12.631419,-12631419.18182373,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,282,-9.471282,-9471282.005310059,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,283,-5.091894,-5091894.149780273,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-5.86687,-5866869.926452637,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-3.5845568,-3584556.818008423,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,919,-5.9406505,-5940650.463104248,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,917,-6.4296937,-6429693.698883057,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,921,-7.3461328,-7346132.755279541,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,922,-4.564909,-4564908.981323242,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1029,-3.228989,-3228988.8858795166,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1030,-3.8566039,-3856603.8608551025,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1030,-3.9519007,-3951900.7205963135,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1030,-4.379859,-4379858.97064209,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1030,-4.8110285,-4811028.480529785,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1032,-1.7255063,-1725506.30569458,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1052,-0.8896159,-889615.8933639526,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-stream.c,182,-1.1062022,-1106202.244758606,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-stream.c,182,-1.391628,-1391628.0269622803,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1048,-1.8157104,-1815710.425376892,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1048,-2.6058376,-2605837.58354187,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1048,-2.8122585,-2812258.48197937,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1019,-3.938274,-3938273.9067077637,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1019,-5.836255,-5836255.073547363,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1019,-8.974831,-8974830.627441406,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1019,-13.349194,-13349193.572998047,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1019,-15.230292,-15230292.320251465,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-16.400467,-16400466.918945312,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-14.669277,-14669277.19116211,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-17.529165,-17529165.267944336,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-16.633528,-16633527.755737305,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-18.540688,-18540687.561035156,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,879,-16.747066,-16747066.497802734,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-15.346214,-15346214.294433594,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-18.64839,-18648389.81628418,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-15.439589,-15439588.54675293,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-16.465212,-16465211.868286133,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-16.179249,-16179248.809814453,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-17.673199,-17673198.699951172,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-15.902841,-15902840.614318848,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-16.285484,-16285484.313964844,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,324,-10.305959,-10305958.74786377,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-12.306104,-12306103.706359863,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-15.788131,-15788130.760192871,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-19.621487,-19621486.66381836,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-19.615,-19614999.771118164,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,888,-16.293816,-16293815.612792969,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,889,-5.14399,-5143990.039825439,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1020,-4.223945,-4223945.140838623,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1020,-6.058882,-6058882.236480713,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1020,-6.781388,-6781387.805938721,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1022,-10.872835,-10872835.159301758,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1022,-16.387236,-16387235.641479492,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1022,-15.952717,-15952716.827392578,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1022,-16.387178,-16387178.421020508,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1022,-17.02015,-17020149.23095703,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1025,-17.482334,-17482334.13696289,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1026,-17.149694,-17149694.442749023,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1026,-17.691296,-17691295.623779297,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1026,-14.699524,-14699523.92578125,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,927,-20.040878,-20040878.295898438,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,927,-21.67847,-21678470.611572266,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,929,-16.976536,-16976535.79711914,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,929,-15.969393,-15969392.776489258,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,931,-15.993736,-15993736.267089844,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,931,-14.858723,-14858722.686767578,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,931,-14.4736595,-14473659.51538086,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,931,-16.085588,-16085588.455200195,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,932,-17.220997,-17220996.856689453,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,934,-13.92899,-13928990.364074707,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,934,-12.138493,-12138492.584228516,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,935,-12.000993,-12000992.774963379,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,939,-12.204279,-12204278.945922852,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,939,-12.58165,-12581649.780273438,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,939,-14.943117,-14943117.141723633,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,939,-14.6891365,-14689136.505126953,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,940,-15.461817,-15461816.787719727,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,929,-14.777838,-14777837.753295898,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,944,-15.467329,-15467329.025268555,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,945,-8.022799,-8022798.538208008,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-17.127056,-17127056.121826172,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-17.685417,-17685417.17529297,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-14.846601,-14846600.532531738,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,1028,-16.131771,-16131771.087646484,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-18.12018,-18120180.130004883,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-21.705847,-21705846.786499023,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-21.314768,-21314767.837524414,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-20.531574,-20531574.249267578,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-19.592808,-19592807.76977539,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-11.009355,-11009354.591369629,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-12.64422,-12644220.352172852,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-7.853887,-7853887.08114624,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-3.5200784,-3520078.420639038,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-4.486032,-4486032.009124756,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,879,-6.110811,-6110811.233520508,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-6.552958,-6552958.011627197,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-5.7916164,-5791616.439819336,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-7.0233407,-7023340.702056885,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-6.609294,-6609293.9376831055,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-9.62276,-9622759.819030762,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-11.860646,-11860646.24786377,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-12.000126,-12000125.885009766,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-14.796801,-14796800.61340332,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,324,-5.0735025,-5073502.540588379,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-4.555385,-4555385.112762451,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-7.092662,-7092661.8576049805,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-7.0678964,-7067896.366119385,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-7.0984507,-7098450.660705566,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,888,-5.5374985,-5537498.474121094,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,889,-4.5245667,-4524566.650390625,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-9.228498,-9228498.458862305,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-9.318272,-9318271.63696289,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-8.956992,-8956992.149353027,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-9.316683,-9316682.815551758,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-9.711091,-9711091.041564941,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,280,-9.887398,-9887397.766113281,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-12.483145,-12483144.760131836,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-14.5169935,-14516993.522644043,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,282,-12.483145,-12483144.760131836,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,283,-4.8545437,-4854543.685913086,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,915,-10.624667,-10624667.167663574,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,915,-13.358353,-13358352.661132812,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,917,-6.4592857,-6459285.736083984,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,917,-6.6039357,-6603935.718536377,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-8.129178,-8129178.047180176,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-7.8156004,-7815600.395202637,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-8.07214,-8072139.739990234,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-8.394071,-8394070.625305176,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-10.516935,-10516935.348510742,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-7.371858,-7371858.1199646,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-10.809788,-10809787.75024414,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-11.815802,-11815801.620483398,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-11.627904,-11627903.938293457,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,277,-11.368754,-11368754.386901855,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-7.256769,-7256769.180297852,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,877,-8.198636,-8198636.054992676,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-7.6459756,-7645975.589752197,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-11.590746,-11590745.92590332,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,176,-12.333865,-12333865.16571045,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,879,-10.613817,-10613817.21496582,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-11.230562,-11230562.210083008,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-9.338762,-9338762.283325195,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-9.523175,-9523175.239562988,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-9.604405,-9604405.403137207,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-11.543384,-11543383.598327637,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,321,-13.140493,-13140493.392944336,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-12.2901,-12290100.09765625,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,323,-13.17885,-13178850.173950195,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,324,-5.7822456,-5782245.635986328,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,881,-2.4906876,-2490687.608718872,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-11.709441,-11709441.184997559,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-10.16584,-10165840.148925781,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,885,-10.218479,-10218479.15649414,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,888,-10.164328,-10164327.621459961,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-xref.c,889,-2.581274,-2581274.0325927734,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-2.097415,-2097414.970397949,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-3.2557144,-3255714.4165039062,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-3.0465326,-3046532.63092041,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-3.2536087,-3253608.7036132812,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,278,-3.1505702,-3150570.1541900635,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,280,-5.5960503,-5596050.262451172,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-8.214913,-8214913.368225098,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,281,-11.550381,-11550380.70678711,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,282,-8.218986,-8218985.557556152,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,283,-3.8715332,-3871533.155441284,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-4.740111,-4740110.874176025,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,918,-2.4335155,-2433515.5487060547,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,919,-4.8439465,-4843946.45690918,0,0,
/home/haoran/hdContents/hector_build/../source/pdf/pdf-object.c,917,-5.267141,-5267140.865325928,0,0,
